date,vacinas_parcialNovas,localidade,vacinas_completasNovas,vacinas_parcialAcumulados,vacinas_completasAcumulados,vacinas_parcialNovas_100k,vacinas_parcialAcumulados_100k,vacinas_completasNovas_100k,vacinas_completasAcumulados_100k,codigo_reg
2021-03-02,1749.0,Maringá,199.0,15544.0,3874.0,206.36,1833.97,23.48,457.08,15
2021-03-03,2473.0,Maringá,152.0,18017.0,4026.0,291.78,2125.75,17.93,475.01,15
2021-03-04,739.0,Maringá,212.0,18756.0,4238.0,87.19,2212.94,25.01,500.02,15
2021-03-05,2046.0,Maringá,681.0,20802.0,4919.0,241.4,2454.34,80.35,580.37,15
2021-03-06,369.0,Maringá,95.0,21171.0,5014.0,43.54,2497.88,11.21,591.58,15
2021-03-07,20.0,Maringá,1.0,21191.0,5015.0,2.36,2500.24,0.12,591.7,15
2021-03-08,1060.0,Maringá,1661.0,22251.0,6676.0,125.07,2625.3,195.97,787.67,15
2021-03-09,525.0,Maringá,871.0,22776.0,7547.0,61.94,2687.25,102.77,890.44,15
2021-03-10,477.0,Maringá,300.0,23253.0,7847.0,56.28,2743.53,35.4,925.84,15
2021-03-11,285.0,Maringá,247.0,23538.0,8094.0,33.63,2777.15,29.14,954.98,15
2021-03-12,3077.0,Maringá,561.0,26615.0,8655.0,363.04,3140.19,66.19,1021.17,15
2021-03-13,864.0,Maringá,11.0,27479.0,8666.0,101.94,3242.13,1.3,1022.47,15
2021-03-14,3.0,Maringá,1.0,27482.0,8667.0,0.35,3242.49,0.12,1022.58,15
2021-03-15,1249.0,Maringá,904.0,28731.0,9571.0,147.36,3389.85,106.66,1129.24,15
2021-03-16,554.0,Maringá,225.0,29285.0,9796.0,65.36,3455.22,26.55,1155.79,15
2021-03-17,118.0,Maringá,115.0,29403.0,9911.0,13.92,3469.14,13.57,1169.36,15
2021-03-18,129.0,Maringá,92.0,29532.0,10003.0,15.22,3484.36,10.85,1180.21,15
2021-03-19,1618.0,Maringá,99.0,31150.0,10102.0,190.9,3675.26,11.68,1191.89,15
2021-03-20,1894.0,Maringá,11.0,33044.0,10113.0,223.47,3898.73,1.3,1193.19,15
2021-03-21,14.0,Maringá,1.0,33058.0,10114.0,1.65,3900.38,0.12,1193.31,15
2021-03-22,2705.0,Maringá,172.0,35763.0,10286.0,319.15,4219.53,20.29,1213.6,15
2021-03-23,2082.0,Maringá,27.0,37845.0,10313.0,245.65,4465.18,3.19,1216.79,15
2021-03-24,4670.0,Maringá,24.0,42515.0,10337.0,550.99,5016.17,2.83,1219.62,15
2021-03-25,5587.0,Maringá,77.0,48102.0,10414.0,659.19,5675.36,9.08,1228.71,15
2021-03-26,5198.0,Maringá,101.0,53300.0,10515.0,613.29,6288.65,11.92,1240.62,15
2021-03-27,7514.0,Maringá,32.0,60814.0,10547.0,886.55,7175.19,3.78,1244.4,15
2021-03-28,2886.0,Maringá,25.0,63700.0,10572.0,340.51,7515.7,2.95,1247.35,15
2021-03-29,6967.0,Maringá,1298.0,70667.0,11870.0,822.01,8337.71,153.15,1400.49,15
2021-03-30,4717.0,Maringá,1492.0,75384.0,13362.0,556.54,8894.25,176.03,1576.53,15
2021-03-31,2725.0,Maringá,682.0,78109.0,14044.0,321.51,9215.76,80.47,1656.99,15
2021-04-01,894.0,Maringá,704.0,79003.0,14748.0,105.48,9321.24,83.06,1740.06,15
2021-04-02,0.0,Maringá,1.0,79003.0,14749.0,0.0,9321.24,0.12,1740.17,15
2021-04-03,20.0,Maringá,18.0,79023.0,14767.0,2.36,9323.6,2.12,1742.3,15
2021-04-04,0.0,Maringá,0.0,79023.0,14767.0,0.0,9323.6,0.0,1742.3,15
2021-04-05,140.0,Maringá,1361.0,79163.0,16128.0,16.52,9340.12,160.58,1902.88,15
2021-04-06,716.0,Maringá,2445.0,79879.0,18573.0,84.48,9424.59,288.48,2191.35,15
2021-04-07,220.0,Maringá,1005.0,80099.0,19578.0,25.96,9450.55,118.58,2309.93,15
2021-04-08,72.0,Maringá,563.0,80171.0,20141.0,8.49,9459.05,66.43,2376.35,15
2021-04-09,144.0,Maringá,567.0,80315.0,20708.0,16.99,9476.04,66.9,2443.25,15
2021-04-10,5474.0,Maringá,195.0,85789.0,20903.0,645.85,10121.89,23.01,2466.26,15
2021-04-11,0.0,Maringá,0.0,85789.0,20903.0,0.0,10121.89,0.0,2466.26,15
2021-04-12,1374.0,Maringá,536.0,87163.0,21439.0,162.11,10284.0,63.24,2529.5,15
2021-04-13,502.0,Maringá,1765.0,87665.0,23204.0,59.23,10343.23,208.25,2737.74,15
2021-04-14,454.0,Maringá,2045.0,88119.0,25249.0,53.57,10396.8,241.28,2979.03,15
2021-04-15,203.0,Maringá,1150.0,88322.0,26399.0,23.95,10420.75,135.68,3114.71,15
2021-04-16,115.0,Maringá,2396.0,88437.0,28795.0,13.57,10434.32,282.69,3397.4,15
2021-04-17,287.0,Maringá,1108.0,88724.0,29903.0,33.86,10468.18,130.73,3528.13,15
2021-04-18,298.0,Maringá,0.0,89022.0,29903.0,35.16,10503.34,0.0,3528.13,15
2021-04-19,4913.0,Maringá,5819.0,93935.0,35722.0,579.66,11083.0,686.56,4214.69,15
2021-04-20,3160.0,Maringá,6144.0,97095.0,41866.0,372.84,11455.84,724.91,4939.6,15
2021-04-21,3319.0,Maringá,2659.0,100414.0,44525.0,391.6,11847.43,313.72,5253.32,15
2021-04-22,21472.0,Maringá,14228.0,121886.0,58753.0,2533.39,14380.83,1678.7,6932.02,15
2021-04-23,2346.0,Maringá,8612.0,124232.0,67365.0,276.79,14657.62,1016.09,7948.12,15
2021-04-24,715.0,Maringá,942.0,124947.0,68307.0,84.36,14741.98,111.14,8059.26,15
2021-04-25,1890.0,Maringá,1154.0,126837.0,69461.0,222.99,14964.98,136.16,8195.42,15
2021-04-26,5103.0,Maringá,5009.0,131940.0,74470.0,602.08,15567.06,590.99,8786.41,15
2021-04-27,2827.0,Maringá,2688.0,134767.0,77158.0,333.55,15900.6,317.15,9103.56,15
2021-04-28,1692.0,Maringá,1677.0,136459.0,78835.0,199.63,16100.24,197.86,9301.42,15
2021-04-29,1341.0,Maringá,1971.0,137800.0,80806.0,158.22,16258.46,232.55,9533.97,15
2021-04-30,585.0,Maringá,1009.0,138385.0,81815.0,69.02,16327.48,119.05,9653.02,15
2021-05-01,823.0,Maringá,377.0,139208.0,82192.0,97.1,16424.58,44.48,9697.5,15
2021-05-02,4858.0,Maringá,2.0,144066.0,82194.0,573.18,16997.75,0.24,9697.73,15
2021-05-03,5110.0,Maringá,1369.0,149176.0,83563.0,602.91,17600.66,161.52,9859.25,15
2021-05-04,2860.0,Maringá,709.0,152036.0,84272.0,337.44,17938.1,83.65,9942.91,15
2021-05-05,1834.0,Maringá,1072.0,153870.0,85344.0,216.39,18154.49,126.48,10069.39,15
2021-05-06,1447.0,Maringá,258.0,155317.0,85602.0,170.73,18325.21,30.44,10099.83,15
2021-05-07,1223.0,Maringá,606.0,156540.0,86208.0,144.3,18469.51,71.5,10171.33,15
2021-05-08,366.0,Maringá,10.0,156906.0,86218.0,43.18,18512.69,1.18,10172.51,15
2021-05-09,2.0,Maringá,0.0,156908.0,86218.0,0.24,18512.93,0.0,10172.51,15
2021-05-10,788.0,Maringá,105.0,157696.0,86323.0,92.97,18605.9,12.39,10184.9,15
2021-05-11,2353.0,Maringá,443.0,160049.0,86766.0,277.62,18883.52,52.27,10237.16,15
2021-05-12,1523.0,Maringá,216.0,161572.0,86982.0,179.69,19063.22,25.48,10262.65,15
2021-05-13,1151.0,Maringá,167.0,162723.0,87149.0,135.8,19199.02,19.7,10282.35,15
2021-05-14,1993.0,Maringá,712.0,164716.0,87861.0,235.15,19434.16,84.01,10366.36,15
2021-05-15,712.0,Maringá,509.0,165428.0,88370.0,84.01,19518.17,60.05,10426.41,15
2021-05-16,1.0,Maringá,0.0,165429.0,88370.0,0.12,19518.29,0.0,10426.41,15
2021-05-17,1934.0,Maringá,363.0,167363.0,88733.0,228.18,19746.47,42.83,10469.24,15
2021-05-18,2277.0,Maringá,309.0,169640.0,89042.0,268.65,20015.13,36.46,10505.7,15
2021-05-19,5771.0,Maringá,238.0,175411.0,89280.0,680.9,20696.02,28.08,10533.78,15
2021-05-20,6130.0,Maringá,180.0,181541.0,89460.0,723.25,21419.28,21.24,10555.02,15
2021-05-21,4034.0,Maringá,199.0,185575.0,89659.0,475.96,21895.23,23.48,10578.5,15
2021-05-22,643.0,Maringá,46.0,186218.0,89705.0,75.86,21971.1,5.43,10583.92,15
2021-05-23,0.0,Maringá,0.0,186218.0,89705.0,0.0,21971.1,0.0,10583.92,15
2021-05-24,3288.0,Maringá,299.0,189506.0,90004.0,387.94,22359.03,35.28,10619.2,15
2021-05-25,4214.0,Maringá,540.0,193720.0,90544.0,497.19,22856.23,63.71,10682.91,15
2021-05-26,3662.0,Maringá,513.0,197382.0,91057.0,432.06,23288.29,60.53,10743.44,15
2021-05-27,3109.0,Maringá,782.0,200491.0,91839.0,366.82,23655.11,92.26,10835.71,15
2021-05-28,3412.0,Maringá,329.0,203903.0,92168.0,402.57,24057.68,38.82,10874.52,15
2021-05-29,503.0,Maringá,59.0,204406.0,92227.0,59.35,24117.02,6.96,10881.48,15
2021-05-30,1.0,Maringá,0.0,204407.0,92227.0,0.12,24117.14,0.0,10881.48,15
2021-05-31,1940.0,Maringá,492.0,206347.0,92719.0,228.89,24346.03,58.05,10939.53,15
2021-06-01,2583.0,Maringá,1474.0,208930.0,94193.0,304.76,24650.79,173.91,11113.44,15
2021-06-02,4160.0,Maringá,1582.0,213090.0,95775.0,490.82,25141.61,186.65,11300.1,15
2021-06-03,886.0,Maringá,461.0,213976.0,96236.0,104.54,25246.15,54.39,11354.49,15
2021-06-04,1568.0,Maringá,513.0,215544.0,96749.0,185.0,25431.15,60.53,11415.02,15
2021-06-05,963.0,Maringá,72.0,216507.0,96821.0,113.62,25544.77,8.49,11423.51,15
2021-06-06,5.0,Maringá,32.0,216512.0,96853.0,0.59,25545.36,3.78,11427.29,15
2021-06-07,4226.0,Maringá,251.0,220738.0,97104.0,498.61,26043.97,29.61,11456.9,15
2021-06-08,6735.0,Maringá,275.0,227473.0,97379.0,794.63,26838.6,32.45,11489.35,15
2021-06-09,7263.0,Maringá,87.0,234736.0,97466.0,856.93,27695.54,10.26,11499.61,15
2021-06-10,7242.0,Maringá,108.0,241978.0,97574.0,854.45,28549.99,12.74,11512.35,15
2021-06-11,8921.0,Maringá,172.0,250899.0,97746.0,1052.55,29602.54,20.29,11532.65,15
2021-06-12,3128.0,Maringá,34.0,254027.0,97780.0,369.06,29971.6,4.01,11536.66,15
2021-06-13,718.0,Maringá,4.0,254745.0,97784.0,84.71,30056.31,0.47,11537.13,15
2021-06-14,9137.0,Maringá,103.0,263882.0,97887.0,1078.04,31134.35,12.15,11549.28,15
2021-06-15,11739.0,Maringá,101.0,275621.0,97988.0,1385.04,32519.39,11.92,11561.2,15
2021-06-16,13039.0,Maringá,48.0,288660.0,98036.0,1538.42,34057.81,5.66,11566.86,15
2021-06-17,11490.0,Maringá,113.0,300150.0,98149.0,1355.66,35413.46,13.33,11580.2,15
2021-06-18,10154.0,Maringá,229.0,310304.0,98378.0,1198.03,36611.49,27.02,11607.22,15
2021-06-19,2657.0,Maringá,21.0,312961.0,98399.0,313.49,36924.98,2.48,11609.69,15
2021-06-20,68.0,Maringá,0.0,313029.0,98399.0,8.02,36933.0,0.0,11609.69,15
2021-06-21,4947.0,Maringá,150.0,317976.0,98549.0,583.68,37516.68,17.7,11627.39,15
2021-06-22,7561.0,Maringá,150.0,325537.0,98699.0,892.09,38408.77,17.7,11645.09,15
2021-06-23,6375.0,Maringá,175.0,331912.0,98874.0,752.16,39160.93,20.65,11665.74,15
2021-06-24,4910.0,Maringá,92.0,336822.0,98966.0,579.31,39740.24,10.85,11676.59,15
2021-06-25,1203.0,Maringá,58.0,338025.0,99024.0,141.94,39882.18,6.84,11683.43,15
2021-06-26,1522.0,Maringá,202.0,339547.0,99226.0,179.57,40061.75,23.83,11707.27,15
2021-06-27,1006.0,Maringá,332.0,340553.0,99558.0,118.69,40180.45,39.17,11746.44,15
2021-06-28,8298.0,Maringá,1516.0,348851.0,101074.0,979.05,41159.49,178.87,11925.31,15
2021-06-29,6329.0,Maringá,1922.0,355180.0,102996.0,746.73,41906.23,226.77,12152.07,15
2021-06-30,6018.0,Maringá,1295.0,361198.0,104291.0,710.04,42616.27,152.79,12304.87,15
2021-07-01,921.0,Maringá,637.0,362119.0,104928.0,108.67,42724.93,75.16,12380.02,15
2021-07-02,609.0,Maringá,277.0,362728.0,105205.0,71.85,42796.78,32.68,12412.71,15
2021-07-03,964.0,Maringá,110.0,363692.0,105315.0,113.74,42910.52,12.98,12425.68,15
2021-07-04,725.0,Maringá,0.0,364417.0,105315.0,85.54,42996.06,0.0,12425.68,15
2021-07-05,10024.0,Maringá,452.0,374441.0,105767.0,1182.69,44178.75,53.33,12479.01,15
2021-07-06,5281.0,Maringá,786.0,379722.0,106553.0,623.08,44801.84,92.74,12571.75,15
2021-07-07,7680.0,Maringá,4093.0,387402.0,110646.0,906.13,45707.97,482.92,13054.67,15
2021-07-08,6890.0,Maringá,3576.0,394292.0,114222.0,812.92,46520.89,421.92,13476.58,15
2021-07-09,1707.0,Maringá,1271.0,395999.0,115493.0,201.4,46722.29,149.96,13626.54,15
2021-07-10,892.0,Maringá,527.0,396891.0,116020.0,105.24,46827.54,62.18,13688.72,15
2021-07-11,1035.0,Maringá,569.0,397926.0,116589.0,122.12,46949.65,67.13,13755.86,15
2021-01-18,2.0,Metropolitana Curitiba,0.0,2.0,0.0,0.05,0.05,0.0,0.0,2
2021-01-19,116.0,Metropolitana Curitiba,2.0,118.0,2.0,3.14,3.19,0.05,0.05,2
2021-01-20,2797.0,Metropolitana Curitiba,1.0,2915.0,3.0,75.72,78.91,0.03,0.08,2
2021-01-21,3994.0,Metropolitana Curitiba,7.0,6909.0,10.0,108.12,187.04,0.19,0.27,2
2021-01-22,2390.0,Metropolitana Curitiba,3.0,9299.0,13.0,64.7,251.74,0.08,0.35,2
2021-01-23,6.0,Metropolitana Curitiba,0.0,9305.0,13.0,0.16,251.9,0.0,0.35,2
2021-01-24,99.0,Metropolitana Curitiba,0.0,9404.0,13.0,2.68,254.58,0.0,0.35,2
2021-01-25,3883.0,Metropolitana Curitiba,7.0,13287.0,20.0,105.12,359.7,0.19,0.54,2
2021-01-26,4823.0,Metropolitana Curitiba,7.0,18110.0,27.0,130.57,490.27,0.19,0.73,2
2021-01-27,5739.0,Metropolitana Curitiba,2.0,23849.0,29.0,155.36,645.63,0.05,0.79,2
2021-01-28,6603.0,Metropolitana Curitiba,3.0,30452.0,32.0,178.75,824.39,0.08,0.87,2
2021-01-29,7177.0,Metropolitana Curitiba,4.0,37629.0,36.0,194.29,1018.68,0.11,0.97,2
2021-01-30,3678.0,Metropolitana Curitiba,0.0,41307.0,36.0,99.57,1118.25,0.0,0.97,2
2021-01-31,633.0,Metropolitana Curitiba,0.0,41940.0,36.0,17.14,1135.39,0.0,0.97,2
2021-02-01,3525.0,Metropolitana Curitiba,1.0,45465.0,37.0,95.43,1230.82,0.03,1.0,2
2021-02-02,4456.0,Metropolitana Curitiba,0.0,49921.0,37.0,120.63,1351.45,0.0,1.0,2
2021-02-03,5211.0,Metropolitana Curitiba,7.0,55132.0,44.0,141.07,1492.52,0.19,1.19,2
2021-02-04,4480.0,Metropolitana Curitiba,2.0,59612.0,46.0,121.28,1613.8,0.05,1.25,2
2021-02-05,4587.0,Metropolitana Curitiba,4.0,64199.0,50.0,124.18,1737.98,0.11,1.35,2
2021-02-06,1399.0,Metropolitana Curitiba,1.0,65598.0,51.0,37.87,1775.85,0.03,1.38,2
2021-02-07,1.0,Metropolitana Curitiba,0.0,65599.0,51.0,0.03,1775.88,0.0,1.38,2
2021-02-08,2344.0,Metropolitana Curitiba,6.0,67943.0,57.0,63.46,1839.33,0.16,1.54,2
2021-02-09,1874.0,Metropolitana Curitiba,7.0,69817.0,64.0,50.73,1890.07,0.19,1.73,2
2021-02-10,2360.0,Metropolitana Curitiba,218.0,72177.0,282.0,63.89,1953.96,5.9,7.63,2
2021-02-11,2659.0,Metropolitana Curitiba,394.0,74836.0,676.0,71.98,2025.94,10.67,18.3,2
2021-02-12,4908.0,Metropolitana Curitiba,1033.0,79744.0,1709.0,132.87,2158.81,27.97,46.27,2
2021-02-13,272.0,Metropolitana Curitiba,1246.0,80016.0,2955.0,7.36,2166.17,33.73,80.0,2
2021-02-14,0.0,Metropolitana Curitiba,47.0,80016.0,3002.0,0.0,2166.17,1.27,81.27,2
2021-02-15,2624.0,Metropolitana Curitiba,1384.0,82640.0,4386.0,71.04,2237.21,37.47,118.74,2
2021-02-16,2436.0,Metropolitana Curitiba,3001.0,85076.0,7387.0,65.95,2303.15,81.24,199.98,2
2021-02-17,2890.0,Metropolitana Curitiba,4422.0,87966.0,11809.0,78.24,2381.39,119.71,319.69,2
2021-02-18,3553.0,Metropolitana Curitiba,4809.0,91519.0,16618.0,96.19,2477.58,130.19,449.88,2
2021-02-19,2651.0,Metropolitana Curitiba,4079.0,94170.0,20697.0,71.77,2549.34,110.43,560.3,2
2021-02-20,29.0,Metropolitana Curitiba,5.0,94199.0,20702.0,0.79,2550.13,0.14,560.44,2
2021-02-21,8.0,Metropolitana Curitiba,4.0,94207.0,20706.0,0.22,2550.35,0.11,560.55,2
2021-02-22,309.0,Metropolitana Curitiba,3814.0,94516.0,24520.0,8.37,2558.71,103.25,663.8,2
2021-02-23,655.0,Metropolitana Curitiba,3940.0,95171.0,28460.0,17.73,2576.44,106.66,770.46,2
2021-02-24,254.0,Metropolitana Curitiba,3475.0,95425.0,31935.0,6.88,2583.32,94.07,864.54,2
2021-02-25,530.0,Metropolitana Curitiba,2898.0,95955.0,34833.0,14.35,2597.67,78.45,942.99,2
2021-02-26,1039.0,Metropolitana Curitiba,3535.0,96994.0,38368.0,28.13,2625.79,95.7,1038.69,2
2021-02-27,672.0,Metropolitana Curitiba,19.0,97666.0,38387.0,18.19,2643.99,0.51,1039.2,2
2021-02-28,7.0,Metropolitana Curitiba,5.0,97673.0,38392.0,0.19,2644.18,0.14,1039.34,2
2021-03-01,3210.0,Metropolitana Curitiba,939.0,100883.0,39331.0,86.9,2731.08,25.42,1064.76,2
2021-03-02,5402.0,Metropolitana Curitiba,1237.0,106285.0,40568.0,146.24,2877.32,33.49,1098.25,2
2021-03-03,5956.0,Metropolitana Curitiba,971.0,112241.0,41539.0,161.24,3038.56,26.29,1124.53,2
2021-03-04,6614.0,Metropolitana Curitiba,1178.0,118855.0,42717.0,179.05,3217.61,31.89,1156.42,2
2021-03-05,4709.0,Metropolitana Curitiba,2360.0,123564.0,45077.0,127.48,3345.09,63.89,1220.31,2
2021-03-06,3164.0,Metropolitana Curitiba,597.0,126728.0,45674.0,85.65,3430.75,16.16,1236.47,2
2021-03-07,0.0,Metropolitana Curitiba,1.0,126728.0,45675.0,0.0,3430.75,0.03,1236.5,2
2021-03-08,3699.0,Metropolitana Curitiba,2671.0,130427.0,48346.0,100.14,3530.88,72.31,1308.81,2
2021-03-09,3969.0,Metropolitana Curitiba,3955.0,134396.0,52301.0,107.45,3638.33,107.07,1415.88,2
2021-03-10,4765.0,Metropolitana Curitiba,2724.0,139161.0,55025.0,129.0,3767.33,73.74,1489.62,2
2021-03-11,4941.0,Metropolitana Curitiba,2004.0,144102.0,57029.0,133.76,3901.09,54.25,1543.87,2
2021-03-12,4410.0,Metropolitana Curitiba,3264.0,148512.0,60293.0,119.39,4020.48,88.36,1632.24,2
2021-03-13,706.0,Metropolitana Curitiba,159.0,149218.0,60452.0,19.11,4039.59,4.3,1636.54,2
2021-03-14,3.0,Metropolitana Curitiba,13.0,149221.0,60465.0,0.08,4039.67,0.35,1636.89,2
2021-03-15,5092.0,Metropolitana Curitiba,3506.0,154313.0,63971.0,137.85,4177.52,94.91,1731.81,2
2021-03-16,6506.0,Metropolitana Curitiba,2759.0,160819.0,66730.0,176.13,4353.65,74.69,1806.5,2
2021-03-17,6357.0,Metropolitana Curitiba,711.0,167176.0,67441.0,172.09,4525.74,19.25,1825.74,2
2021-03-18,6425.0,Metropolitana Curitiba,344.0,173601.0,67785.0,173.94,4699.68,9.31,1835.06,2
2021-03-19,6592.0,Metropolitana Curitiba,263.0,180193.0,68048.0,178.46,4878.14,7.12,1842.18,2
2021-03-20,1024.0,Metropolitana Curitiba,3.0,181217.0,68051.0,27.72,4905.86,0.08,1842.26,2
2021-03-21,44.0,Metropolitana Curitiba,0.0,181261.0,68051.0,1.19,4907.05,0.0,1842.26,2
2021-03-22,6909.0,Metropolitana Curitiba,270.0,188170.0,68321.0,187.04,5094.09,7.31,1849.57,2
2021-03-23,8018.0,Metropolitana Curitiba,903.0,196188.0,69224.0,217.06,5311.15,24.45,1874.01,2
2021-03-24,14783.0,Metropolitana Curitiba,296.0,210971.0,69520.0,400.2,5711.35,8.01,1882.03,2
2021-03-25,17905.0,Metropolitana Curitiba,912.0,228876.0,70432.0,484.72,6196.07,24.69,1906.72,2
2021-03-26,16573.0,Metropolitana Curitiba,647.0,245449.0,71079.0,448.66,6644.73,17.52,1924.23,2
2021-03-27,20477.0,Metropolitana Curitiba,191.0,265926.0,71270.0,554.35,7199.08,5.17,1929.4,2
2021-03-28,16326.0,Metropolitana Curitiba,121.0,282252.0,71391.0,441.97,7641.05,3.28,1932.68,2
2021-03-29,20463.0,Metropolitana Curitiba,1077.0,302715.0,72468.0,553.97,8195.02,29.16,1961.83,2
2021-03-30,23100.0,Metropolitana Curitiba,1119.0,325815.0,73587.0,625.36,8820.37,30.29,1992.13,2
2021-03-31,9799.0,Metropolitana Curitiba,4219.0,335614.0,77806.0,265.28,9085.65,114.22,2106.34,2
2021-04-01,14769.0,Metropolitana Curitiba,3996.0,350383.0,81802.0,399.82,9485.47,108.18,2214.52,2
2021-04-02,938.0,Metropolitana Curitiba,28.0,351321.0,81830.0,25.39,9510.87,0.76,2215.28,2
2021-04-03,9977.0,Metropolitana Curitiba,370.0,361298.0,82200.0,270.09,9780.96,10.02,2225.3,2
2021-04-04,169.0,Metropolitana Curitiba,2.0,361467.0,82202.0,4.58,9785.54,0.05,2225.35,2
2021-04-05,2520.0,Metropolitana Curitiba,5148.0,363987.0,87350.0,68.22,9853.76,139.37,2364.72,2
2021-04-06,2992.0,Metropolitana Curitiba,4616.0,366979.0,91966.0,81.0,9934.75,124.96,2489.68,2
2021-04-07,1876.0,Metropolitana Curitiba,5219.0,368855.0,97185.0,50.79,9985.54,141.29,2630.97,2
2021-04-08,1538.0,Metropolitana Curitiba,5477.0,370393.0,102662.0,41.64,10027.18,148.27,2779.24,2
2021-04-09,1598.0,Metropolitana Curitiba,5947.0,371991.0,108609.0,43.26,10070.44,161.0,2940.23,2
2021-04-10,5761.0,Metropolitana Curitiba,358.0,377752.0,108967.0,155.96,10226.4,9.69,2949.92,2
2021-04-11,824.0,Metropolitana Curitiba,609.0,378576.0,109576.0,22.31,10248.71,16.49,2966.41,2
2021-04-12,10181.0,Metropolitana Curitiba,6195.0,388757.0,115771.0,275.62,10524.32,167.71,3134.12,2
2021-04-13,3129.0,Metropolitana Curitiba,7163.0,391886.0,122934.0,84.71,10609.03,193.91,3328.04,2
2021-04-14,1248.0,Metropolitana Curitiba,9474.0,393134.0,132408.0,33.79,10642.82,256.48,3584.51,2
2021-04-15,1736.0,Metropolitana Curitiba,11143.0,394870.0,143551.0,47.0,10689.81,301.66,3886.17,2
2021-04-16,8262.0,Metropolitana Curitiba,13186.0,403132.0,156737.0,223.67,10913.48,356.97,4243.14,2
2021-04-17,21121.0,Metropolitana Curitiba,2817.0,424253.0,159554.0,571.78,11485.26,76.26,4319.4,2
2021-04-18,2377.0,Metropolitana Curitiba,650.0,426630.0,160204.0,64.35,11549.61,17.6,4337.0,2
2021-04-19,5329.0,Metropolitana Curitiba,21311.0,431959.0,181515.0,144.27,11693.88,576.93,4913.92,2
2021-04-20,4427.0,Metropolitana Curitiba,21682.0,436386.0,203197.0,119.85,11813.72,586.97,5500.89,2
2021-04-21,1345.0,Metropolitana Curitiba,1320.0,437731.0,204517.0,36.41,11850.13,35.73,5536.63,2
2021-04-22,3317.0,Metropolitana Curitiba,21271.0,441048.0,225788.0,89.8,11939.93,575.84,6112.47,2
2021-04-23,3233.0,Metropolitana Curitiba,17837.0,444281.0,243625.0,87.52,12027.45,482.88,6595.35,2
2021-04-24,11982.0,Metropolitana Curitiba,7369.0,456263.0,250994.0,324.37,12351.83,199.49,6794.84,2
2021-04-25,7801.0,Metropolitana Curitiba,7046.0,464064.0,258040.0,211.19,12563.01,190.75,6985.59,2
2021-04-26,13376.0,Metropolitana Curitiba,12092.0,477440.0,270132.0,362.11,12925.12,327.35,7312.94,2
2021-04-27,12063.0,Metropolitana Curitiba,6717.0,489503.0,276849.0,326.57,13251.69,181.84,7494.78,2
2021-04-28,4061.0,Metropolitana Curitiba,6747.0,493564.0,283596.0,109.94,13361.63,182.65,7677.43,2
2021-04-29,3829.0,Metropolitana Curitiba,3779.0,497393.0,287375.0,103.66,13465.29,102.3,7779.74,2
2021-04-30,2735.0,Metropolitana Curitiba,4473.0,500128.0,291848.0,74.04,13539.33,121.09,7900.83,2
2021-05-01,4037.0,Metropolitana Curitiba,724.0,504165.0,292572.0,109.29,13648.62,19.6,7920.43,2
2021-05-02,257.0,Metropolitana Curitiba,1.0,504422.0,292573.0,6.96,13655.57,0.03,7920.46,2
2021-05-03,22795.0,Metropolitana Curitiba,4040.0,527217.0,296613.0,617.1,14272.67,109.37,8029.83,2
2021-05-04,25091.0,Metropolitana Curitiba,3993.0,552308.0,300606.0,679.26,14951.93,108.1,8137.92,2
2021-05-05,25040.0,Metropolitana Curitiba,3378.0,577348.0,303984.0,677.88,15629.81,91.45,8229.37,2
2021-05-06,10277.0,Metropolitana Curitiba,2731.0,587625.0,306715.0,278.22,15908.02,73.93,8303.3,2
2021-05-07,9032.0,Metropolitana Curitiba,2617.0,596657.0,309332.0,244.51,16152.53,70.85,8374.15,2
2021-05-08,7599.0,Metropolitana Curitiba,583.0,604256.0,309915.0,205.72,16358.25,15.78,8389.93,2
2021-05-09,0.0,Metropolitana Curitiba,1.0,604256.0,309916.0,0.0,16358.25,0.03,8389.96,2
2021-05-10,8097.0,Metropolitana Curitiba,1016.0,612353.0,310932.0,219.2,16577.45,27.5,8417.47,2
2021-05-11,7091.0,Metropolitana Curitiba,985.0,619444.0,311917.0,191.97,16769.42,26.67,8444.13,2
2021-05-12,6306.0,Metropolitana Curitiba,1076.0,625750.0,312993.0,170.71,16940.13,29.13,8473.26,2
2021-05-13,9754.0,Metropolitana Curitiba,4077.0,635504.0,317070.0,264.06,17204.19,110.37,8583.63,2
2021-05-14,10217.0,Metropolitana Curitiba,2361.0,645721.0,319431.0,276.59,17480.78,63.92,8647.55,2
2021-05-15,909.0,Metropolitana Curitiba,19.0,646630.0,319450.0,24.61,17505.39,0.51,8648.06,2
2021-05-16,15.0,Metropolitana Curitiba,1.0,646645.0,319451.0,0.41,17505.8,0.03,8648.09,2
2021-05-17,11035.0,Metropolitana Curitiba,1071.0,657680.0,320522.0,298.74,17804.53,28.99,8677.08,2
2021-05-18,10029.0,Metropolitana Curitiba,736.0,667709.0,321258.0,271.5,18076.03,19.92,8697.01,2
2021-05-19,15033.0,Metropolitana Curitiba,399.0,682742.0,321657.0,406.97,18483.0,10.8,8707.81,2
2021-05-20,20591.0,Metropolitana Curitiba,1119.0,703333.0,322776.0,557.43,19040.44,30.29,8738.1,2
2021-05-21,14905.0,Metropolitana Curitiba,2243.0,718238.0,325019.0,403.5,19443.94,60.72,8798.82,2
