date,casosNovos,localidade,obitosNovos,casosAcumulados,obitosAcumulados,casos_100k,casosNovos_100k,obitos_100k,obitosNovos_100k,CFR,codigo_reg
2020-11-25,158.0,Ponta Grossa,2.0,14610.0,273.0,2273.49,24.59,42.48,0.31,1.87,3
2020-11-26,189.0,Ponta Grossa,2.0,14799.0,275.0,2302.9,29.41,42.79,0.31,1.86,3
2020-11-27,199.0,Ponta Grossa,0.0,14998.0,275.0,2333.87,30.97,42.79,0.0,1.83,3
2020-11-28,94.0,Ponta Grossa,2.0,15092.0,277.0,2348.5,14.63,43.1,0.31,1.84,3
2020-11-29,99.0,Ponta Grossa,3.0,15191.0,280.0,2363.9,15.41,43.57,0.47,1.84,3
2020-11-30,172.0,Ponta Grossa,0.0,15363.0,280.0,2390.67,26.77,43.57,0.0,1.82,3
2020-12-01,164.0,Ponta Grossa,1.0,15527.0,281.0,2416.19,25.52,43.73,0.16,1.81,3
2020-12-02,154.0,Ponta Grossa,0.0,15681.0,281.0,2440.15,23.96,43.73,0.0,1.79,3
2020-12-03,138.0,Ponta Grossa,4.0,15819.0,285.0,2461.63,21.47,44.35,0.62,1.8,3
2020-12-04,165.0,Ponta Grossa,1.0,15984.0,286.0,2487.3,25.68,44.51,0.16,1.79,3
2020-12-05,136.0,Ponta Grossa,3.0,16120.0,289.0,2508.47,21.16,44.97,0.47,1.79,3
2020-12-06,79.0,Ponta Grossa,1.0,16199.0,290.0,2520.76,12.29,45.13,0.16,1.79,3
2020-12-07,229.0,Ponta Grossa,1.0,16428.0,291.0,2556.39,35.64,45.28,0.16,1.77,3
2020-12-08,285.0,Ponta Grossa,2.0,16713.0,293.0,2600.74,44.35,45.59,0.31,1.75,3
2020-12-09,200.0,Ponta Grossa,4.0,16913.0,297.0,2631.87,31.12,46.22,0.62,1.76,3
2020-12-10,209.0,Ponta Grossa,3.0,17122.0,300.0,2664.39,32.52,46.68,0.47,1.75,3
2020-12-11,254.0,Ponta Grossa,0.0,17376.0,300.0,2703.91,39.53,46.68,0.0,1.73,3
2020-12-12,162.0,Ponta Grossa,2.0,17538.0,302.0,2729.12,25.21,46.99,0.31,1.72,3
2020-12-13,139.0,Ponta Grossa,2.0,17677.0,304.0,2750.75,21.63,47.31,0.31,1.72,3
2020-12-14,221.0,Ponta Grossa,5.0,17898.0,309.0,2785.14,34.39,48.08,0.78,1.73,3
2020-12-15,207.0,Ponta Grossa,1.0,18105.0,310.0,2817.36,32.21,48.24,0.16,1.71,3
2020-12-16,174.0,Ponta Grossa,3.0,18279.0,313.0,2844.43,27.08,48.71,0.47,1.71,3
2020-12-17,230.0,Ponta Grossa,3.0,18509.0,316.0,2880.22,35.79,49.17,0.47,1.71,3
2020-12-18,275.0,Ponta Grossa,5.0,18784.0,321.0,2923.02,42.79,49.95,0.78,1.71,3
2020-12-19,95.0,Ponta Grossa,2.0,18879.0,323.0,2937.8,14.78,50.26,0.31,1.71,3
2020-12-20,95.0,Ponta Grossa,2.0,18974.0,325.0,2952.58,14.78,50.57,0.31,1.71,3
2020-12-21,386.0,Ponta Grossa,3.0,19360.0,328.0,3012.65,60.07,51.04,0.47,1.69,3
2020-12-22,257.0,Ponta Grossa,3.0,19617.0,331.0,3052.64,39.99,51.51,0.47,1.69,3
2020-12-23,326.0,Ponta Grossa,2.0,19943.0,333.0,3103.37,50.73,51.82,0.31,1.67,3
2020-12-24,177.0,Ponta Grossa,4.0,20120.0,337.0,3130.91,27.54,52.44,0.62,1.67,3
2020-12-25,51.0,Ponta Grossa,3.0,20171.0,340.0,3138.85,7.94,52.91,0.47,1.69,3
2020-12-26,204.0,Ponta Grossa,3.0,20375.0,343.0,3170.59,31.74,53.37,0.47,1.68,3
2020-12-27,108.0,Ponta Grossa,1.0,20483.0,344.0,3187.4,16.81,53.53,0.16,1.68,3
2020-12-28,204.0,Ponta Grossa,1.0,20687.0,345.0,3219.15,31.74,53.69,0.16,1.67,3
2020-12-29,270.0,Ponta Grossa,2.0,20957.0,347.0,3261.16,42.02,54.0,0.31,1.66,3
2020-12-30,219.0,Ponta Grossa,1.0,21176.0,348.0,3295.24,34.08,54.15,0.16,1.64,3
2020-12-31,275.0,Ponta Grossa,3.0,21451.0,351.0,3338.03,42.79,54.62,0.47,1.64,3
2021-01-01,166.0,Ponta Grossa,3.0,21617.0,354.0,3363.86,25.83,55.09,0.47,1.64,3
2021-01-02,242.0,Ponta Grossa,4.0,21859.0,358.0,3401.52,37.66,55.71,0.62,1.64,3
2021-01-03,48.0,Ponta Grossa,5.0,21907.0,363.0,3408.99,7.47,56.49,0.78,1.66,3
2021-01-04,341.0,Ponta Grossa,2.0,22248.0,365.0,3462.06,53.06,56.8,0.31,1.64,3
2021-01-05,310.0,Ponta Grossa,3.0,22558.0,368.0,3510.3,48.24,57.27,0.47,1.63,3
2021-01-06,341.0,Ponta Grossa,5.0,22899.0,373.0,3563.36,53.06,58.04,0.78,1.63,3
2021-01-07,324.0,Ponta Grossa,4.0,23223.0,377.0,3613.78,50.42,58.67,0.62,1.62,3
2021-01-08,348.0,Ponta Grossa,9.0,23571.0,386.0,3667.93,54.15,60.07,1.4,1.64,3
2021-01-09,265.0,Ponta Grossa,6.0,23836.0,392.0,3709.17,41.24,61.0,0.93,1.64,3
2021-01-10,204.0,Ponta Grossa,2.0,24040.0,394.0,3740.91,31.74,61.31,0.31,1.64,3
2021-01-11,473.0,Ponta Grossa,9.0,24513.0,403.0,3814.52,73.6,62.71,1.4,1.64,3
2021-01-12,441.0,Ponta Grossa,2.0,24954.0,405.0,3883.14,68.62,63.02,0.31,1.62,3
2021-01-13,350.0,Ponta Grossa,6.0,25304.0,411.0,3937.61,54.46,63.96,0.93,1.62,3
2021-01-14,425.0,Ponta Grossa,5.0,25729.0,416.0,4003.74,66.14,64.73,0.78,1.62,3
2021-01-15,512.0,Ponta Grossa,6.0,26241.0,422.0,4083.41,79.67,65.67,0.93,1.61,3
2021-01-16,119.0,Ponta Grossa,7.0,26360.0,429.0,4101.93,18.52,66.76,1.09,1.63,3
2021-01-17,267.0,Ponta Grossa,3.0,26627.0,432.0,4143.48,41.55,67.22,0.47,1.62,3
2021-01-18,384.0,Ponta Grossa,8.0,27011.0,440.0,4203.24,59.76,68.47,1.24,1.63,3
2021-01-19,242.0,Ponta Grossa,10.0,27253.0,450.0,4240.89,37.66,70.03,1.56,1.65,3
2021-01-20,373.0,Ponta Grossa,7.0,27626.0,457.0,4298.94,58.04,71.11,1.09,1.65,3
2021-01-21,373.0,Ponta Grossa,4.0,27999.0,461.0,4356.98,58.04,71.74,0.62,1.65,3
2021-01-22,357.0,Ponta Grossa,4.0,28356.0,465.0,4412.53,55.55,72.36,0.62,1.64,3
2021-01-23,133.0,Ponta Grossa,11.0,28489.0,476.0,4433.23,20.7,74.07,1.71,1.67,3
2021-01-24,154.0,Ponta Grossa,4.0,28643.0,480.0,4457.19,23.96,74.69,0.62,1.68,3
2021-01-25,396.0,Ponta Grossa,3.0,29039.0,483.0,4518.82,61.62,75.16,0.47,1.66,3
2021-01-26,260.0,Ponta Grossa,7.0,29299.0,490.0,4559.28,40.46,76.25,1.09,1.67,3
2021-01-27,281.0,Ponta Grossa,6.0,29580.0,496.0,4603.0,43.73,77.18,0.93,1.68,3
2021-01-28,284.0,Ponta Grossa,9.0,29864.0,505.0,4647.2,44.19,78.58,1.4,1.69,3
2021-01-29,325.0,Ponta Grossa,8.0,30189.0,513.0,4697.77,50.57,79.83,1.24,1.7,3
2021-01-30,151.0,Ponta Grossa,3.0,30340.0,516.0,4721.27,23.5,80.3,0.47,1.7,3
2021-01-31,113.0,Ponta Grossa,3.0,30453.0,519.0,4738.85,17.58,80.76,0.47,1.7,3
2021-02-01,279.0,Ponta Grossa,7.0,30732.0,526.0,4782.27,43.42,81.85,1.09,1.71,3
2021-02-02,208.0,Ponta Grossa,4.0,30940.0,530.0,4814.63,32.37,82.47,0.62,1.71,3
2021-02-03,264.0,Ponta Grossa,0.0,31204.0,530.0,4855.72,41.08,82.47,0.0,1.7,3
2021-02-04,259.0,Ponta Grossa,5.0,31463.0,535.0,4896.02,40.3,83.25,0.78,1.7,3
2021-02-05,320.0,Ponta Grossa,5.0,31783.0,540.0,4945.82,49.8,84.03,0.78,1.7,3
2021-02-06,104.0,Ponta Grossa,5.0,31887.0,545.0,4962.0,16.18,84.81,0.78,1.71,3
2021-02-07,126.0,Ponta Grossa,5.0,32013.0,550.0,4981.61,19.61,85.59,0.78,1.72,3
2021-02-08,246.0,Ponta Grossa,6.0,32259.0,556.0,5019.89,38.28,86.52,0.93,1.72,3
2021-02-09,192.0,Ponta Grossa,6.0,32451.0,562.0,5049.76,29.88,87.45,0.93,1.73,3
2021-02-10,277.0,Ponta Grossa,4.0,32728.0,566.0,5092.87,43.1,88.08,0.62,1.73,3
2021-02-11,196.0,Ponta Grossa,3.0,32924.0,569.0,5123.37,30.5,88.54,0.47,1.73,3
2021-02-12,218.0,Ponta Grossa,9.0,33142.0,578.0,5157.29,33.92,89.94,1.4,1.74,3
2021-02-13,166.0,Ponta Grossa,5.0,33308.0,583.0,5183.12,25.83,90.72,0.78,1.75,3
2021-02-14,140.0,Ponta Grossa,1.0,33448.0,584.0,5204.91,21.79,90.88,0.16,1.75,3
2021-02-15,394.0,Ponta Grossa,10.0,33842.0,594.0,5266.22,61.31,92.43,1.56,1.76,3
2021-02-16,194.0,Ponta Grossa,5.0,34036.0,599.0,5296.41,30.19,93.21,0.78,1.76,3
2021-02-17,364.0,Ponta Grossa,3.0,34400.0,602.0,5353.05,56.64,93.68,0.47,1.75,3
2021-02-18,352.0,Ponta Grossa,10.0,34752.0,612.0,5407.83,54.78,95.23,1.56,1.76,3
2021-02-19,366.0,Ponta Grossa,5.0,35118.0,617.0,5464.78,56.95,96.01,0.78,1.76,3
2021-02-20,220.0,Ponta Grossa,4.0,35338.0,621.0,5499.02,34.23,96.64,0.62,1.76,3
2021-02-21,171.0,Ponta Grossa,7.0,35509.0,628.0,5525.63,26.61,97.72,1.09,1.77,3
2021-02-22,488.0,Ponta Grossa,9.0,35997.0,637.0,5601.56,75.94,99.12,1.4,1.77,3
2021-02-23,330.0,Ponta Grossa,4.0,36327.0,641.0,5652.92,51.35,99.75,0.62,1.76,3
2021-02-24,435.0,Ponta Grossa,8.0,36762.0,649.0,5720.61,67.69,100.99,1.24,1.77,3
2021-02-25,332.0,Ponta Grossa,8.0,37094.0,657.0,5772.27,51.66,102.24,1.24,1.77,3
2021-02-26,368.0,Ponta Grossa,15.0,37462.0,672.0,5829.54,57.27,104.57,2.33,1.79,3
2021-02-27,252.0,Ponta Grossa,7.0,37714.0,679.0,5868.75,39.21,105.66,1.09,1.8,3
2021-02-28,178.0,Ponta Grossa,8.0,37892.0,687.0,5896.45,27.7,106.91,1.24,1.81,3
2021-03-01,426.0,Ponta Grossa,8.0,38318.0,695.0,5962.74,66.29,108.15,1.24,1.81,3
2021-03-02,382.0,Ponta Grossa,18.0,38700.0,713.0,6022.18,59.44,110.95,2.8,1.84,3
2021-03-03,440.0,Ponta Grossa,9.0,39140.0,722.0,6090.65,68.47,112.35,1.4,1.84,3
2021-03-04,292.0,Ponta Grossa,11.0,39432.0,733.0,6136.09,45.44,114.06,1.71,1.86,3
2021-03-05,509.0,Ponta Grossa,13.0,39941.0,746.0,6215.3,79.21,116.09,2.02,1.87,3
2021-03-06,318.0,Ponta Grossa,7.0,40259.0,753.0,6264.78,49.48,117.18,1.09,1.87,3
2021-03-07,176.0,Ponta Grossa,11.0,40435.0,764.0,6292.17,27.39,118.89,1.71,1.89,3
2021-03-08,398.0,Ponta Grossa,7.0,40833.0,771.0,6354.1,61.93,119.98,1.09,1.89,3
2021-03-09,408.0,Ponta Grossa,8.0,41241.0,779.0,6417.59,63.49,121.22,1.24,1.89,3
2021-03-10,381.0,Ponta Grossa,12.0,41622.0,791.0,6476.88,59.29,123.09,1.87,1.9,3
2021-03-11,402.0,Ponta Grossa,16.0,42024.0,807.0,6539.44,62.56,125.58,2.49,1.92,3
2021-03-12,438.0,Ponta Grossa,14.0,42462.0,821.0,6607.6,68.16,127.76,2.18,1.93,3
2021-03-13,379.0,Ponta Grossa,14.0,42841.0,835.0,6666.57,58.98,129.94,2.18,1.95,3
2021-03-14,170.0,Ponta Grossa,11.0,43011.0,846.0,6693.03,26.45,131.65,1.71,1.97,3
2021-03-15,475.0,Ponta Grossa,22.0,43486.0,868.0,6766.94,73.92,135.07,3.42,2.0,3
2021-03-16,443.0,Ponta Grossa,8.0,43929.0,876.0,6835.88,68.94,136.32,1.24,1.99,3
2021-03-17,392.0,Ponta Grossa,18.0,44321.0,894.0,6896.88,61.0,139.12,2.8,2.02,3
2021-03-18,461.0,Ponta Grossa,15.0,44782.0,909.0,6968.62,71.74,141.45,2.33,2.03,3
2021-03-19,490.0,Ponta Grossa,8.0,45272.0,917.0,7044.87,76.25,142.7,1.24,2.03,3
2021-03-20,251.0,Ponta Grossa,17.0,45523.0,934.0,7083.92,39.06,145.34,2.65,2.05,3
2021-03-21,174.0,Ponta Grossa,20.0,45697.0,954.0,7111.0,27.08,148.45,3.11,2.09,3
2021-03-22,432.0,Ponta Grossa,20.0,46129.0,974.0,7178.23,67.22,151.57,3.11,2.11,3
2021-03-23,453.0,Ponta Grossa,15.0,46582.0,989.0,7248.72,70.49,153.9,2.33,2.12,3
2021-03-24,395.0,Ponta Grossa,13.0,46977.0,1002.0,7310.18,61.47,155.92,2.02,2.13,3
2021-03-25,426.0,Ponta Grossa,13.0,47403.0,1015.0,7376.48,66.29,157.95,2.02,2.14,3
2021-03-26,305.0,Ponta Grossa,15.0,47708.0,1030.0,7423.94,47.46,160.28,2.33,2.16,3
2021-03-27,186.0,Ponta Grossa,11.0,47894.0,1041.0,7452.88,28.94,161.99,1.71,2.17,3
2021-03-28,105.0,Ponta Grossa,14.0,47999.0,1055.0,7469.22,16.34,164.17,2.18,2.2,3
2021-03-29,232.0,Ponta Grossa,10.0,48231.0,1065.0,7505.32,36.1,165.73,1.56,2.21,3
2021-03-30,286.0,Ponta Grossa,14.0,48517.0,1079.0,7549.83,44.51,167.91,2.18,2.22,3
2021-03-31,307.0,Ponta Grossa,9.0,48824.0,1088.0,7597.6,47.77,169.31,1.4,2.23,3
2021-04-01,242.0,Ponta Grossa,13.0,49066.0,1101.0,7635.26,37.66,171.33,2.02,2.24,3
2021-04-02,135.0,Ponta Grossa,4.0,49201.0,1105.0,7656.27,21.01,171.95,0.62,2.25,3
2021-04-03,165.0,Ponta Grossa,11.0,49366.0,1116.0,7681.94,25.68,173.66,1.71,2.26,3
2021-04-04,30.0,Ponta Grossa,9.0,49396.0,1125.0,7686.61,4.67,175.06,1.4,2.28,3
2021-04-05,242.0,Ponta Grossa,16.0,49638.0,1141.0,7724.27,37.66,177.55,2.49,2.3,3
2021-04-06,193.0,Ponta Grossa,14.0,49831.0,1155.0,7754.3,30.03,179.73,2.18,2.32,3
2021-04-07,306.0,Ponta Grossa,8.0,50137.0,1163.0,7801.92,47.62,180.98,1.24,2.32,3
2021-04-08,288.0,Ponta Grossa,13.0,50425.0,1176.0,7846.73,44.82,183.0,2.02,2.33,3
2021-04-09,248.0,Ponta Grossa,8.0,50673.0,1184.0,7885.33,38.59,184.24,1.24,2.34,3
2021-04-10,206.0,Ponta Grossa,7.0,50879.0,1191.0,7917.38,32.06,185.33,1.09,2.34,3
2021-04-11,161.0,Ponta Grossa,7.0,51040.0,1198.0,7942.44,25.05,186.42,1.09,2.35,3
2021-04-12,260.0,Ponta Grossa,14.0,51300.0,1212.0,7982.9,40.46,188.6,2.18,2.36,3
2021-04-13,168.0,Ponta Grossa,11.0,51468.0,1223.0,8009.04,26.14,190.31,1.71,2.38,3
2021-04-14,291.0,Ponta Grossa,12.0,51759.0,1235.0,8054.32,45.28,192.18,1.87,2.39,3
2021-04-15,217.0,Ponta Grossa,9.0,51976.0,1244.0,8088.09,33.77,193.58,1.4,2.39,3
2021-04-16,302.0,Ponta Grossa,7.0,52278.0,1251.0,8135.08,46.99,194.67,1.09,2.39,3
2021-04-17,233.0,Ponta Grossa,6.0,52511.0,1257.0,8171.34,36.26,195.6,0.93,2.39,3
2021-04-18,101.0,Ponta Grossa,9.0,52612.0,1266.0,8187.06,15.72,197.0,1.4,2.41,3
2021-04-19,254.0,Ponta Grossa,12.0,52866.0,1278.0,8226.58,39.53,198.87,1.87,2.42,3
2021-04-20,232.0,Ponta Grossa,8.0,53098.0,1286.0,8262.69,36.1,200.12,1.24,2.42,3
2021-04-21,169.0,Ponta Grossa,5.0,53267.0,1291.0,8288.98,26.3,200.9,0.78,2.42,3
2021-04-22,303.0,Ponta Grossa,16.0,53570.0,1307.0,8336.13,47.15,203.38,2.49,2.44,3
2021-04-23,231.0,Ponta Grossa,7.0,53801.0,1314.0,8372.08,35.95,204.47,1.09,2.44,3
2021-04-24,202.0,Ponta Grossa,4.0,54003.0,1318.0,8403.51,31.43,205.1,0.62,2.44,3
2021-04-25,160.0,Ponta Grossa,6.0,54163.0,1324.0,8428.41,24.9,206.03,0.93,2.44,3
2021-04-26,251.0,Ponta Grossa,7.0,54414.0,1331.0,8467.47,39.06,207.12,1.09,2.45,3
2021-04-27,257.0,Ponta Grossa,7.0,54671.0,1338.0,8507.46,39.99,208.21,1.09,2.45,3
2021-04-28,289.0,Ponta Grossa,8.0,54960.0,1346.0,8552.44,44.97,209.45,1.24,2.45,3
2021-04-29,310.0,Ponta Grossa,4.0,55270.0,1350.0,8600.67,48.24,210.08,0.62,2.44,3
2021-04-30,299.0,Ponta Grossa,9.0,55569.0,1359.0,8647.2,46.53,211.48,1.4,2.45,3
2021-05-01,141.0,Ponta Grossa,3.0,55710.0,1362.0,8669.14,21.94,211.94,0.47,2.44,3
2021-05-02,144.0,Ponta Grossa,9.0,55854.0,1371.0,8691.55,22.41,213.34,1.4,2.45,3
2021-05-03,316.0,Ponta Grossa,10.0,56170.0,1381.0,8740.73,49.17,214.9,1.56,2.46,3
2021-05-04,308.0,Ponta Grossa,10.0,56478.0,1391.0,8788.65,47.93,216.46,1.56,2.46,3
2021-05-05,348.0,Ponta Grossa,6.0,56826.0,1397.0,8842.81,54.15,217.39,0.93,2.46,3
2021-05-06,340.0,Ponta Grossa,15.0,57166.0,1412.0,8895.72,52.91,219.72,2.33,2.47,3
2021-05-07,403.0,Ponta Grossa,7.0,57569.0,1419.0,8958.43,62.71,220.81,1.09,2.46,3
2021-05-08,242.0,Ponta Grossa,4.0,57811.0,1423.0,8996.08,37.66,221.44,0.62,2.46,3
2021-05-09,132.0,Ponta Grossa,10.0,57943.0,1433.0,9016.63,20.54,222.99,1.56,2.47,3
2021-05-10,344.0,Ponta Grossa,6.0,58287.0,1439.0,9070.16,53.53,223.93,0.93,2.47,3
2021-05-11,305.0,Ponta Grossa,9.0,58592.0,1448.0,9117.62,47.46,225.33,1.4,2.47,3
2021-05-12,394.0,Ponta Grossa,13.0,58986.0,1461.0,9178.93,61.31,227.35,2.02,2.48,3
2021-05-13,402.0,Ponta Grossa,10.0,59388.0,1471.0,9241.48,62.56,228.91,1.56,2.48,3
2021-05-14,490.0,Ponta Grossa,5.0,59878.0,1476.0,9317.73,76.25,229.68,0.78,2.47,3
2021-05-15,324.0,Ponta Grossa,9.0,60202.0,1485.0,9368.15,50.42,231.08,1.4,2.47,3
2021-05-16,194.0,Ponta Grossa,7.0,60396.0,1492.0,9398.34,30.19,232.17,1.09,2.47,3
2021-05-17,507.0,Ponta Grossa,8.0,60903.0,1500.0,9477.24,78.9,233.42,1.24,2.46,3
2021-05-18,423.0,Ponta Grossa,10.0,61326.0,1510.0,9543.06,65.82,234.97,1.56,2.46,3
2021-05-19,565.0,Ponta Grossa,9.0,61891.0,1519.0,9630.98,87.92,236.37,1.4,2.45,3
2021-05-20,553.0,Ponta Grossa,10.0,62444.0,1529.0,9717.04,86.05,237.93,1.56,2.45,3
2021-05-21,555.0,Ponta Grossa,9.0,62999.0,1538.0,9803.4,86.36,239.33,1.4,2.44,3
2021-05-22,348.0,Ponta Grossa,10.0,63347.0,1548.0,9857.55,54.15,240.89,1.56,2.44,3
2021-05-23,206.0,Ponta Grossa,5.0,63553.0,1553.0,9889.61,32.06,241.67,0.78,2.44,3
2021-05-24,621.0,Ponta Grossa,9.0,64174.0,1562.0,9986.24,96.64,243.07,1.4,2.43,3
2021-05-25,458.0,Ponta Grossa,10.0,64632.0,1572.0,10057.51,71.27,244.62,1.56,2.43,3
2021-05-26,561.0,Ponta Grossa,14.0,65193.0,1586.0,10144.81,87.3,246.8,2.18,2.43,3
2021-05-27,612.0,Ponta Grossa,6.0,65805.0,1592.0,10240.05,95.23,247.73,0.93,2.42,3
2021-05-28,586.0,Ponta Grossa,10.0,66391.0,1602.0,10331.24,91.19,249.29,1.56,2.41,3
2021-05-29,341.0,Ponta Grossa,8.0,66732.0,1610.0,10384.3,53.06,250.54,1.24,2.41,3
2021-05-30,213.0,Ponta Grossa,9.0,66945.0,1619.0,10417.44,33.15,251.94,1.4,2.42,3
2021-05-31,884.0,Ponta Grossa,13.0,67829.0,1632.0,10555.01,137.56,253.96,2.02,2.41,3
2021-06-01,471.0,Ponta Grossa,7.0,68300.0,1639.0,10628.3,73.29,255.05,1.09,2.4,3
2021-06-02,622.0,Ponta Grossa,7.0,68922.0,1646.0,10725.09,96.79,256.14,1.09,2.39,3
2021-06-03,358.0,Ponta Grossa,11.0,69280.0,1657.0,10780.8,55.71,257.85,1.71,2.39,3
2021-06-04,573.0,Ponta Grossa,19.0,69853.0,1676.0,10869.96,89.17,260.81,2.96,2.4,3
2021-06-05,393.0,Ponta Grossa,13.0,70246.0,1689.0,10931.12,61.16,262.83,2.02,2.4,3
2021-06-06,204.0,Ponta Grossa,9.0,70450.0,1698.0,10962.86,31.74,264.23,1.4,2.41,3
2021-06-07,708.0,Ponta Grossa,19.0,71158.0,1717.0,11073.04,110.17,267.19,2.96,2.41,3
2021-06-08,475.0,Ponta Grossa,9.0,71633.0,1726.0,11146.95,73.92,268.59,1.4,2.41,3
2021-06-09,539.0,Ponta Grossa,12.0,72172.0,1738.0,11230.83,83.87,270.45,1.87,2.41,3
2021-06-10,515.0,Ponta Grossa,13.0,72687.0,1751.0,11310.97,80.14,272.48,2.02,2.41,3
2021-06-11,495.0,Ponta Grossa,6.0,73182.0,1757.0,11388.0,77.03,273.41,0.93,2.4,3
2021-06-12,341.0,Ponta Grossa,9.0,73523.0,1766.0,11441.06,53.06,274.81,1.4,2.4,3
2021-06-13,254.0,Ponta Grossa,12.0,73777.0,1778.0,11480.59,39.53,276.68,1.87,2.41,3
2021-06-14,636.0,Ponta Grossa,9.0,74413.0,1787.0,11579.56,98.97,278.08,1.4,2.4,3
2021-06-15,436.0,Ponta Grossa,15.0,74849.0,1802.0,11647.4,67.85,280.41,2.33,2.41,3
2021-06-16,374.0,Ponta Grossa,8.0,75223.0,1810.0,11705.6,58.2,281.66,1.24,2.41,3
2021-06-17,360.0,Ponta Grossa,3.0,75583.0,1813.0,11761.62,56.02,282.12,0.47,2.4,3
2021-06-18,330.0,Ponta Grossa,6.0,75913.0,1819.0,11812.97,51.35,283.06,0.93,2.4,3
2021-06-19,154.0,Ponta Grossa,9.0,76067.0,1828.0,11836.94,23.96,284.46,1.4,2.4,3
2021-06-20,80.0,Ponta Grossa,11.0,76147.0,1839.0,11849.39,12.45,286.17,1.71,2.42,3
2021-06-21,481.0,Ponta Grossa,14.0,76628.0,1853.0,11924.24,74.85,288.35,2.18,2.42,3
2021-06-22,298.0,Ponta Grossa,16.0,76926.0,1869.0,11970.61,46.37,290.84,2.49,2.43,3
2021-06-23,301.0,Ponta Grossa,6.0,77227.0,1875.0,12017.45,46.84,291.77,0.93,2.43,3
2021-06-24,309.0,Ponta Grossa,7.0,77536.0,1882.0,12065.53,48.08,292.86,1.09,2.43,3
2021-06-25,313.0,Ponta Grossa,7.0,77849.0,1889.0,12114.24,48.71,293.95,1.09,2.43,3
2021-06-26,108.0,Ponta Grossa,7.0,77957.0,1896.0,12131.04,16.81,295.04,1.09,2.43,3
2021-06-27,53.0,Ponta Grossa,15.0,78010.0,1911.0,12139.29,8.25,297.37,2.33,2.45,3
2021-06-28,357.0,Ponta Grossa,7.0,78367.0,1918.0,12194.84,55.55,298.46,1.09,2.45,3
2021-06-29,173.0,Ponta Grossa,5.0,78540.0,1923.0,12221.77,26.92,299.24,0.78,2.45,3
2021-06-30,175.0,Ponta Grossa,3.0,78715.0,1926.0,12249.0,27.23,299.71,0.47,2.45,3
2021-07-01,213.0,Ponta Grossa,7.0,78928.0,1933.0,12282.14,33.15,300.8,1.09,2.45,3
2021-07-02,203.0,Ponta Grossa,1.0,79131.0,1934.0,12313.73,31.59,300.95,0.16,2.44,3
2021-07-03,87.0,Ponta Grossa,5.0,79218.0,1939.0,12327.27,13.54,301.73,0.78,2.45,3
2021-07-04,45.0,Ponta Grossa,6.0,79263.0,1945.0,12334.27,7.0,302.67,0.93,2.45,3
2021-07-05,271.0,Ponta Grossa,4.0,79534.0,1949.0,12376.44,42.17,303.29,0.62,2.45,3
2021-07-06,175.0,Ponta Grossa,4.0,79709.0,1953.0,12403.68,27.23,303.91,0.62,2.45,3
2021-07-07,174.0,Ponta Grossa,5.0,79883.0,1958.0,12430.75,27.08,304.69,0.78,2.45,3
2021-07-08,129.0,Ponta Grossa,5.0,80012.0,1963.0,12450.83,20.07,305.47,0.78,2.45,3
2021-07-09,163.0,Ponta Grossa,5.0,80175.0,1968.0,12476.19,25.36,306.24,0.78,2.45,3
2021-07-10,79.0,Ponta Grossa,1.0,80254.0,1969.0,12488.48,12.29,306.4,0.16,2.45,3
2021-07-11,33.0,Ponta Grossa,4.0,80287.0,1973.0,12493.62,5.14,307.02,0.62,2.46,3
2021-07-12,222.0,Ponta Grossa,4.0,80509.0,1977.0,12528.17,34.55,307.64,0.62,2.46,3
2021-07-13,128.0,Ponta Grossa,10.0,80637.0,1987.0,12548.08,19.92,309.2,1.56,2.46,3
2021-07-14,117.0,Ponta Grossa,5.0,80754.0,1992.0,12566.29,18.21,309.98,0.78,2.47,3
2021-07-15,131.0,Ponta Grossa,2.0,80885.0,1994.0,12586.68,20.39,310.29,0.31,2.47,3
2021-07-16,113.0,Ponta Grossa,1.0,80998.0,1995.0,12604.26,17.58,310.45,0.16,2.46,3
2021-07-17,43.0,Ponta Grossa,6.0,81041.0,2001.0,12610.95,6.69,311.38,0.93,2.47,3
2021-07-18,19.0,Ponta Grossa,0.0,81060.0,2001.0,12613.91,2.96,311.38,0.0,2.47,3
2021-07-19,134.0,Ponta Grossa,2.0,81194.0,2003.0,12634.76,20.85,311.69,0.31,2.47,3
2021-07-20,95.0,Ponta Grossa,1.0,81289.0,2004.0,12649.54,14.78,311.85,0.16,2.47,3
2021-07-21,86.0,Ponta Grossa,4.0,81375.0,2008.0,12662.93,13.38,312.47,0.62,2.47,3
2021-07-22,105.0,Ponta Grossa,3.0,81480.0,2011.0,12679.27,16.34,312.94,0.47,2.47,3
2021-07-23,101.0,Ponta Grossa,3.0,81581.0,2014.0,12694.98,15.72,313.4,0.47,2.47,3
2021-07-24,32.0,Ponta Grossa,0.0,81613.0,2014.0,12699.96,4.98,313.4,0.0,2.47,3
2021-07-25,21.0,Ponta Grossa,2.0,81634.0,2016.0,12703.23,3.27,313.71,0.31,2.47,3
2021-07-26,53.0,Ponta Grossa,2.0,81687.0,2018.0,12711.48,8.25,314.02,0.31,2.47,3
2021-07-27,103.0,Ponta Grossa,4.0,81790.0,2022.0,12727.5,16.03,314.65,0.62,2.47,3
2021-07-28,72.0,Ponta Grossa,3.0,81862.0,2025.0,12738.71,11.2,315.11,0.47,2.47,3
