sexo,idade,casosAcumulados,obitosAcumulados,localidade,codigo,casosTotal,obitosTotal
f,40-44,26.0,0.0,Moreira Sales,4116109,546.0,15.0
f,45-49,17.0,1.0,Moreira Sales,4116109,546.0,15.0
f,5-9,8.0,0.0,Moreira Sales,4116109,546.0,15.0
f,50-54,27.0,0.0,Moreira Sales,4116109,546.0,15.0
f,55-59,22.0,0.0,Moreira Sales,4116109,546.0,15.0
f,60-64,16.0,0.0,Moreira Sales,4116109,546.0,15.0
f,65-69,6.0,0.0,Moreira Sales,4116109,546.0,15.0
f,70-74,9.0,0.0,Moreira Sales,4116109,546.0,15.0
f,75-79,8.0,0.0,Moreira Sales,4116109,546.0,15.0
f,80+,13.0,2.0,Moreira Sales,4116109,546.0,15.0
m,0-4,8.0,0.0,Moreira Sales,4116109,546.0,15.0
m,10-14,11.0,0.0,Moreira Sales,4116109,546.0,15.0
m,15-19,11.0,0.0,Moreira Sales,4116109,546.0,15.0
m,20-24,25.0,0.0,Moreira Sales,4116109,546.0,15.0
m,25-29,23.0,0.0,Moreira Sales,4116109,546.0,15.0
m,30-34,30.0,0.0,Moreira Sales,4116109,546.0,15.0
m,35-39,18.0,0.0,Moreira Sales,4116109,546.0,15.0
m,40-44,17.0,1.0,Moreira Sales,4116109,546.0,15.0
m,45-49,18.0,1.0,Moreira Sales,4116109,546.0,15.0
m,5-9,11.0,0.0,Moreira Sales,4116109,546.0,15.0
m,50-54,22.0,1.0,Moreira Sales,4116109,546.0,15.0
m,55-59,25.0,1.0,Moreira Sales,4116109,546.0,15.0
m,60-64,15.0,1.0,Moreira Sales,4116109,546.0,15.0
m,65-69,12.0,1.0,Moreira Sales,4116109,546.0,15.0
m,70-74,11.0,0.0,Moreira Sales,4116109,546.0,15.0
m,75-79,12.0,3.0,Moreira Sales,4116109,546.0,15.0
m,80+,3.0,3.0,Moreira Sales,4116109,546.0,15.0
f,0-4,21.0,0.0,Morretes,4116208,1988.0,49.0
f,10-14,35.0,0.0,Morretes,4116208,1988.0,49.0
f,15-19,78.0,0.0,Morretes,4116208,1988.0,49.0
f,20-24,87.0,0.0,Morretes,4116208,1988.0,49.0
f,25-29,96.0,0.0,Morretes,4116208,1988.0,49.0
f,30-34,111.0,1.0,Morretes,4116208,1988.0,49.0
f,35-39,112.0,0.0,Morretes,4116208,1988.0,49.0
f,40-44,97.0,2.0,Morretes,4116208,1988.0,49.0
f,45-49,99.0,1.0,Morretes,4116208,1988.0,49.0
f,5-9,23.0,0.0,Morretes,4116208,1988.0,49.0
f,50-54,86.0,0.0,Morretes,4116208,1988.0,49.0
f,55-59,80.0,1.0,Morretes,4116208,1988.0,49.0
f,60-64,57.0,5.0,Morretes,4116208,1988.0,49.0
f,65-69,41.0,6.0,Morretes,4116208,1988.0,49.0
f,70-74,25.0,3.0,Morretes,4116208,1988.0,49.0
f,75-79,19.0,3.0,Morretes,4116208,1988.0,49.0
f,80+,15.0,3.0,Morretes,4116208,1988.0,49.0
m,0-4,15.0,0.0,Morretes,4116208,1988.0,49.0
m,10-14,17.0,0.0,Morretes,4116208,1988.0,49.0
m,15-19,55.0,0.0,Morretes,4116208,1988.0,49.0
m,20-24,76.0,0.0,Morretes,4116208,1988.0,49.0
m,25-29,104.0,0.0,Morretes,4116208,1988.0,49.0
m,30-34,91.0,0.0,Morretes,4116208,1988.0,49.0
m,35-39,93.0,0.0,Morretes,4116208,1988.0,49.0
m,40-44,71.0,0.0,Morretes,4116208,1988.0,49.0
m,45-49,60.0,1.0,Morretes,4116208,1988.0,49.0
m,5-9,25.0,0.0,Morretes,4116208,1988.0,49.0
m,50-54,75.0,1.0,Morretes,4116208,1988.0,49.0
m,55-59,68.0,4.0,Morretes,4116208,1988.0,49.0
m,60-64,56.0,5.0,Morretes,4116208,1988.0,49.0
m,65-69,38.0,2.0,Morretes,4116208,1988.0,49.0
m,70-74,24.0,2.0,Morretes,4116208,1988.0,49.0
m,75-79,19.0,4.0,Morretes,4116208,1988.0,49.0
m,80+,19.0,5.0,Morretes,4116208,1988.0,49.0
f,0-4,6.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,10-14,6.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,15-19,18.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,20-24,17.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,25-29,20.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,30-34,21.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,35-39,17.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,40-44,14.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,45-49,12.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,5-9,4.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,50-54,16.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,55-59,16.0,1.0,Munhoz de Melo,4116307,347.0,8.0
f,60-64,3.0,1.0,Munhoz de Melo,4116307,347.0,8.0
f,65-69,5.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,70-74,2.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,75-79,6.0,3.0,Munhoz de Melo,4116307,347.0,8.0
f,80+,2.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,0-4,6.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,10-14,4.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,15-19,9.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,20-24,23.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,25-29,17.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,30-34,14.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,35-39,23.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,40-44,9.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,45-49,12.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,5-9,3.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,50-54,17.0,1.0,Munhoz de Melo,4116307,347.0,8.0
m,55-59,9.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,60-64,4.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,65-69,5.0,1.0,Munhoz de Melo,4116307,347.0,8.0
m,70-74,3.0,1.0,Munhoz de Melo,4116307,347.0,8.0
m,75-79,1.0,0.0,Munhoz de Melo,4116307,347.0,8.0
m,80+,3.0,0.0,Munhoz de Melo,4116307,347.0,8.0
f,0-4,7.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,10-14,12.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,15-19,13.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,20-24,21.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,25-29,23.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,30-34,25.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,35-39,24.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,40-44,16.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,45-49,26.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,5-9,7.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,50-54,19.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,55-59,14.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,60-64,7.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,65-69,2.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,75-79,3.0,1.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,80+,3.0,1.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,0-4,6.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,10-14,5.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,15-19,12.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,20-24,19.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,25-29,18.0,1.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,30-34,21.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,35-39,20.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,40-44,19.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,45-49,21.0,1.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,5-9,12.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,50-54,17.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,55-59,17.0,1.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,60-64,5.0,1.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,65-69,4.0,2.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,70-74,6.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,75-79,2.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
m,80+,4.0,0.0,Nossa Senhora das Graças,4116406,430.0,8.0
f,0-4,1.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,15-19,2.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,20-24,6.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,25-29,4.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,30-34,7.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,35-39,7.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,40-44,5.0,1.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,45-49,4.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,50-54,8.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,55-59,5.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,60-64,2.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,65-69,1.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,70-74,1.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,75-79,1.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,80+,2.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,10-14,1.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,15-19,3.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,20-24,3.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,25-29,9.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,30-34,9.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,35-39,8.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,40-44,7.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,45-49,3.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,50-54,5.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,55-59,8.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,60-64,2.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,70-74,2.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
m,80+,1.0,0.0,Nova Aliança do Ivaí,4116505,117.0,1.0
f,0-4,7.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,10-14,12.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,15-19,10.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,20-24,12.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,25-29,15.0,1.0,Nova América da Colina,4116604,362.0,8.0
f,30-34,17.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,35-39,17.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,40-44,12.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,45-49,16.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,5-9,17.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,50-54,12.0,1.0,Nova América da Colina,4116604,362.0,8.0
f,55-59,9.0,1.0,Nova América da Colina,4116604,362.0,8.0
f,60-64,5.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,65-69,6.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,70-74,6.0,1.0,Nova América da Colina,4116604,362.0,8.0
f,75-79,2.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,80+,4.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,0-4,12.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,10-14,9.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,15-19,12.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,20-24,15.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,25-29,11.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,30-34,17.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,35-39,24.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,40-44,15.0,1.0,Nova América da Colina,4116604,362.0,8.0
m,45-49,6.0,1.0,Nova América da Colina,4116604,362.0,8.0
m,5-9,15.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,50-54,10.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,55-59,13.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,60-64,6.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,65-69,6.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,70-74,5.0,0.0,Nova América da Colina,4116604,362.0,8.0
m,75-79,4.0,2.0,Nova América da Colina,4116604,362.0,8.0
m,80+,3.0,0.0,Nova América da Colina,4116604,362.0,8.0
f,0-4,9.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,10-14,15.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,15-19,28.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,20-24,51.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,25-29,64.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,30-34,57.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,35-39,77.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,40-44,62.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,45-49,49.0,2.0,Nova Aurora,4116703,1149.0,19.0
f,5-9,7.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,50-54,52.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,55-59,44.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,60-64,38.0,1.0,Nova Aurora,4116703,1149.0,19.0
f,65-69,31.0,1.0,Nova Aurora,4116703,1149.0,19.0
f,70-74,11.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,75-79,9.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,80+,12.0,4.0,Nova Aurora,4116703,1149.0,19.0
m,0-4,7.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,10-14,11.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,15-19,28.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,20-24,51.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,25-29,57.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,30-34,57.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,35-39,45.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,40-44,47.0,1.0,Nova Aurora,4116703,1149.0,19.0
m,45-49,42.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,5-9,10.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,50-54,47.0,1.0,Nova Aurora,4116703,1149.0,19.0
m,55-59,50.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,60-64,24.0,1.0,Nova Aurora,4116703,1149.0,19.0
m,65-69,29.0,5.0,Nova Aurora,4116703,1149.0,19.0
m,70-74,12.0,3.0,Nova Aurora,4116703,1149.0,19.0
m,75-79,5.0,0.0,Nova Aurora,4116703,1149.0,19.0
m,80+,11.0,0.0,Nova Aurora,4116703,1149.0,19.0
f,0-4,5.0,0.0,Nova Cantu,4116802,585.0,10.0
f,10-14,17.0,0.0,Nova Cantu,4116802,585.0,10.0
f,15-19,19.0,0.0,Nova Cantu,4116802,585.0,10.0
f,20-24,29.0,1.0,Nova Cantu,4116802,585.0,10.0
f,25-29,25.0,0.0,Nova Cantu,4116802,585.0,10.0
f,30-34,30.0,0.0,Nova Cantu,4116802,585.0,10.0
f,35-39,27.0,0.0,Nova Cantu,4116802,585.0,10.0
f,40-44,26.0,0.0,Nova Cantu,4116802,585.0,10.0
f,45-49,30.0,0.0,Nova Cantu,4116802,585.0,10.0
f,5-9,8.0,0.0,Nova Cantu,4116802,585.0,10.0
f,50-54,18.0,0.0,Nova Cantu,4116802,585.0,10.0
f,55-59,26.0,0.0,Nova Cantu,4116802,585.0,10.0
f,60-64,12.0,2.0,Nova Cantu,4116802,585.0,10.0
f,65-69,13.0,1.0,Nova Cantu,4116802,585.0,10.0
f,70-74,10.0,1.0,Nova Cantu,4116802,585.0,10.0
f,75-79,6.0,0.0,Nova Cantu,4116802,585.0,10.0
f,80+,5.0,1.0,Nova Cantu,4116802,585.0,10.0
m,0-4,8.0,0.0,Nova Cantu,4116802,585.0,10.0
m,10-14,10.0,0.0,Nova Cantu,4116802,585.0,10.0
m,15-19,21.0,0.0,Nova Cantu,4116802,585.0,10.0
m,20-24,20.0,0.0,Nova Cantu,4116802,585.0,10.0
m,25-29,33.0,0.0,Nova Cantu,4116802,585.0,10.0
m,30-34,19.0,0.0,Nova Cantu,4116802,585.0,10.0
m,35-39,26.0,0.0,Nova Cantu,4116802,585.0,10.0
m,40-44,18.0,1.0,Nova Cantu,4116802,585.0,10.0
m,45-49,27.0,0.0,Nova Cantu,4116802,585.0,10.0
m,5-9,6.0,0.0,Nova Cantu,4116802,585.0,10.0
m,50-54,22.0,1.0,Nova Cantu,4116802,585.0,10.0
m,55-59,23.0,1.0,Nova Cantu,4116802,585.0,10.0
m,60-64,19.0,1.0,Nova Cantu,4116802,585.0,10.0
m,65-69,10.0,0.0,Nova Cantu,4116802,585.0,10.0
m,70-74,9.0,0.0,Nova Cantu,4116802,585.0,10.0
m,75-79,3.0,0.0,Nova Cantu,4116802,585.0,10.0
m,80+,5.0,0.0,Nova Cantu,4116802,585.0,10.0
f,0-4,14.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,10-14,22.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,15-19,44.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,20-24,69.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,25-29,78.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,30-34,103.0,1.0,Nova Esperança,4116901,1754.0,55.0
f,35-39,108.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,40-44,81.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,45-49,74.0,2.0,Nova Esperança,4116901,1754.0,55.0
f,5-9,17.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,50-54,72.0,0.0,Nova Esperança,4116901,1754.0,55.0
f,55-59,61.0,2.0,Nova Esperança,4116901,1754.0,55.0
f,60-64,50.0,6.0,Nova Esperança,4116901,1754.0,55.0
f,65-69,47.0,4.0,Nova Esperança,4116901,1754.0,55.0
f,70-74,26.0,3.0,Nova Esperança,4116901,1754.0,55.0
f,75-79,17.0,1.0,Nova Esperança,4116901,1754.0,55.0
f,80+,14.0,4.0,Nova Esperança,4116901,1754.0,55.0
m,0-4,14.0,0.0,Nova Esperança,4116901,1754.0,55.0
m,10-14,21.0,0.0,Nova Esperança,4116901,1754.0,55.0
m,15-19,37.0,0.0,Nova Esperança,4116901,1754.0,55.0
m,20-24,91.0,1.0,Nova Esperança,4116901,1754.0,55.0
m,25-29,104.0,0.0,Nova Esperança,4116901,1754.0,55.0
m,30-34,95.0,1.0,Nova Esperança,4116901,1754.0,55.0
m,35-39,91.0,0.0,Nova Esperança,4116901,1754.0,55.0
m,40-44,75.0,2.0,Nova Esperança,4116901,1754.0,55.0
m,45-49,63.0,1.0,Nova Esperança,4116901,1754.0,55.0
m,5-9,11.0,0.0,Nova Esperança,4116901,1754.0,55.0
m,50-54,68.0,3.0,Nova Esperança,4116901,1754.0,55.0
m,55-59,56.0,5.0,Nova Esperança,4116901,1754.0,55.0
m,60-64,41.0,3.0,Nova Esperança,4116901,1754.0,55.0
m,65-69,27.0,0.0,Nova Esperança,4116901,1754.0,55.0
m,70-74,24.0,5.0,Nova Esperança,4116901,1754.0,55.0
m,75-79,19.0,3.0,Nova Esperança,4116901,1754.0,55.0
m,80+,20.0,8.0,Nova Esperança,4116901,1754.0,55.0
f,0-4,2.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,10-14,7.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,15-19,16.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,20-24,29.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,25-29,39.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,30-34,21.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,35-39,31.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,40-44,25.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,45-49,25.0,2.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,5-9,8.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,50-54,23.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,55-59,26.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,60-64,9.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,65-69,6.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,70-74,4.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,75-79,3.0,1.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,80+,8.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,0-4,1.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,10-14,8.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,15-19,24.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,20-24,22.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,25-29,39.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,30-34,14.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,35-39,22.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,40-44,23.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,45-49,23.0,1.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,5-9,5.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,50-54,23.0,1.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,55-59,26.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,60-64,9.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,65-69,11.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,70-74,7.0,1.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,75-79,1.0,0.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
m,80+,9.0,4.0,Nova Esperança do Sudoeste,4116950,549.0,10.0
f,0-4,3.0,0.0,Nova Fátima,4117008,439.0,9.0
f,10-14,13.0,0.0,Nova Fátima,4117008,439.0,9.0
f,15-19,10.0,0.0,Nova Fátima,4117008,439.0,9.0
f,20-24,16.0,0.0,Nova Fátima,4117008,439.0,9.0
f,25-29,17.0,0.0,Nova Fátima,4117008,439.0,9.0
f,30-34,22.0,0.0,Nova Fátima,4117008,439.0,9.0
f,35-39,19.0,0.0,Nova Fátima,4117008,439.0,9.0
f,40-44,24.0,0.0,Nova Fátima,4117008,439.0,9.0
f,45-49,25.0,0.0,Nova Fátima,4117008,439.0,9.0
f,5-9,6.0,0.0,Nova Fátima,4117008,439.0,9.0
f,50-54,13.0,0.0,Nova Fátima,4117008,439.0,9.0
f,55-59,18.0,0.0,Nova Fátima,4117008,439.0,9.0
f,60-64,10.0,0.0,Nova Fátima,4117008,439.0,9.0
f,65-69,13.0,0.0,Nova Fátima,4117008,439.0,9.0
f,70-74,8.0,2.0,Nova Fátima,4117008,439.0,9.0
f,75-79,3.0,0.0,Nova Fátima,4117008,439.0,9.0
f,80+,2.0,0.0,Nova Fátima,4117008,439.0,9.0
m,0-4,7.0,0.0,Nova Fátima,4117008,439.0,9.0
m,10-14,9.0,0.0,Nova Fátima,4117008,439.0,9.0
m,15-19,8.0,0.0,Nova Fátima,4117008,439.0,9.0
m,20-24,13.0,1.0,Nova Fátima,4117008,439.0,9.0
m,25-29,20.0,0.0,Nova Fátima,4117008,439.0,9.0
m,30-34,22.0,0.0,Nova Fátima,4117008,439.0,9.0
m,35-39,17.0,0.0,Nova Fátima,4117008,439.0,9.0
m,40-44,19.0,0.0,Nova Fátima,4117008,439.0,9.0
m,45-49,14.0,1.0,Nova Fátima,4117008,439.0,9.0
m,5-9,7.0,0.0,Nova Fátima,4117008,439.0,9.0
m,50-54,21.0,1.0,Nova Fátima,4117008,439.0,9.0
m,55-59,20.0,0.0,Nova Fátima,4117008,439.0,9.0
m,60-64,13.0,0.0,Nova Fátima,4117008,439.0,9.0
m,65-69,7.0,1.0,Nova Fátima,4117008,439.0,9.0
m,70-74,12.0,3.0,Nova Fátima,4117008,439.0,9.0
m,75-79,3.0,0.0,Nova Fátima,4117008,439.0,9.0
m,80+,5.0,0.0,Nova Fátima,4117008,439.0,9.0
f,0-4,15.0,1.0,Nova Laranjeiras,4117057,723.0,7.0
f,10-14,20.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,15-19,28.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,20-24,35.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,25-29,40.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,30-34,41.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,35-39,37.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,40-44,39.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,45-49,28.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,5-9,12.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,50-54,23.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,55-59,22.0,2.0,Nova Laranjeiras,4117057,723.0,7.0
f,60-64,13.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,65-69,10.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,70-74,12.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,75-79,9.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
f,80+,12.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,0-4,15.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,10-14,15.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,15-19,20.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,20-24,29.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,25-29,19.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,30-34,39.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,35-39,23.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,40-44,31.0,1.0,Nova Laranjeiras,4117057,723.0,7.0
m,45-49,21.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,5-9,6.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
m,50-54,31.0,0.0,Nova Laranjeiras,4117057,723.0,7.0
